CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
12386,May 27 2014 12:00AM,USD,EUR,0.99,0.99,May 27 2014 12:00AM
12387,May 27 2014 12:00AM,USD,GBP,0.63,0.63,May 27 2014 12:00AM
12388,May 27 2014 12:00AM,USD,JPY,119.85,119.90,May 27 2014 12:00AM
12389,May 27 2014 12:00AM,USD,MXN,10.33,10.34,May 27 2014 12:00AM
12390,May 27 2014 12:00AM,USD,SAR,3.75,3.75,May 27 2014 12:00AM
12391,May 27 2014 12:00AM,USD,VEB,1393.00,1393.00,May 27 2014 12:00AM
12392,May 28 2014 12:00AM,USD,ARS,3.55,3.55,May 28 2014 12:00AM
12393,May 28 2014 12:00AM,USD,AUD,1.78,1.78,May 28 2014 12:00AM
12394,May 28 2014 12:00AM,USD,BRL,3.52,3.52,May 28 2014 12:00AM
12395,May 28 2014 12:00AM,USD,CAD,1.57,1.57,May 28 2014 12:00AM
12396,May 28 2014 12:00AM,USD,CNY,8.29,8.29,May 28 2014 12:00AM
12397,May 28 2014 12:00AM,USD,EUR,0.99,0.99,May 28 2014 12:00AM
12398,May 28 2014 12:00AM,USD,GBP,0.63,0.63,May 28 2014 12:00AM
12399,May 28 2014 12:00AM,USD,JPY,119.56,119.51,May 28 2014 12:00AM
12400,May 28 2014 12:00AM,USD,MXN,10.35,10.35,May 28 2014 12:00AM
12401,May 28 2014 12:00AM,USD,SAR,3.75,3.74,May 28 2014 12:00AM
12402,May 28 2014 12:00AM,USD,VEB,1362.00,1361.94,May 28 2014 12:00AM
12403,May 29 2014 12:00AM,USD,ARS,3.53,3.53,May 29 2014 12:00AM
12404,May 29 2014 12:00AM,USD,AUD,1.79,1.79,May 29 2014 12:00AM
12405,May 29 2014 12:00AM,USD,BRL,3.62,3.63,May 29 2014 12:00AM
12406,May 29 2014 12:00AM,USD,CAD,1.58,1.58,May 29 2014 12:00AM
12407,May 29 2014 12:00AM,USD,CNY,8.29,8.29,May 29 2014 12:00AM
12408,May 29 2014 12:00AM,USD,EUR,0.99,0.99,May 29 2014 12:00AM
12409,May 29 2014 12:00AM,USD,GBP,0.63,0.63,May 29 2014 12:00AM
12410,May 29 2014 12:00AM,USD,JPY,119.65,119.73,May 29 2014 12:00AM
12411,May 29 2014 12:00AM,USD,MXN,10.32,10.32,May 29 2014 12:00AM
12412,May 29 2014 12:00AM,USD,SAR,3.75,3.76,May 29 2014 12:00AM
12413,May 29 2014 12:00AM,USD,VEB,1354.00,1354.07,May 29 2014 12:00AM
12414,May 30 2014 12:00AM,USD,ARS,3.53,3.53,May 30 2014 12:00AM
12415,May 30 2014 12:00AM,USD,AUD,1.79,1.79,May 30 2014 12:00AM
12416,May 30 2014 12:00AM,USD,BRL,3.71,3.71,May 30 2014 12:00AM
12417,May 30 2014 12:00AM,USD,CAD,1.57,1.57,May 30 2014 12:00AM
12418,May 30 2014 12:00AM,USD,CNY,8.29,8.29,May 30 2014 12:00AM
12419,May 30 2014 12:00AM,USD,EUR,0.99,0.99,May 30 2014 12:00AM
12420,May 30 2014 12:00AM,USD,GBP,0.63,0.63,May 30 2014 12:00AM
12421,May 30 2014 12:00AM,USD,JPY,120.23,120.16,May 30 2014 12:00AM
12422,May 30 2014 12:00AM,USD,MXN,10.27,10.27,May 30 2014 12:00AM
12423,May 30 2014 12:00AM,USD,SAR,3.75,3.75,May 30 2014 12:00AM
12424,May 30 2014 12:00AM,USD,VEB,1354.00,1353.95,May 30 2014 12:00AM
12425,May 31 2014 12:00AM,USD,ARS,3.55,3.55,May 31 2014 12:00AM
12426,May 31 2014 12:00AM,USD,AUD,1.78,1.78,May 31 2014 12:00AM
12427,May 31 2014 12:00AM,USD,BRL,3.70,3.69,May 31 2014 12:00AM
12428,May 31 2014 12:00AM,USD,CAD,1.58,1.58,May 31 2014 12:00AM
12429,May 31 2014 12:00AM,USD,CNY,8.29,8.29,May 31 2014 12:00AM
12430,May 31 2014 12:00AM,USD,EUR,1.00,1.00,May 31 2014 12:00AM
12431,May 31 2014 12:00AM,USD,GBP,0.63,0.63,May 31 2014 12:00AM
12432,May 31 2014 12:00AM,USD,JPY,120.52,120.59,May 31 2014 12:00AM
12433,May 31 2014 12:00AM,USD,MXN,10.25,10.26,May 31 2014 12:00AM
12434,May 31 2014 12:00AM,USD,SAR,3.75,3.75,May 31 2014 12:00AM
12435,May 31 2014 12:00AM,USD,VEB,1362.00,1362.03,May 31 2014 12:00AM
12436,May 31 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12437,Jun  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12438,Jun  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12439,Jun  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12440,Jun  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12441,Jun  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12442,Jun  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12443,Jun  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12444,Jun  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12445,Jun  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12446,Jun 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12447,Jun 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12448,Jun 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12449,Jun 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12450,Jun 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12451,Jun 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12452,Jun 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12453,Jun 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12454,Jun 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12455,Jun 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12456,Jun 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12457,Jun 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12458,Jun 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12459,Jun 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12460,Jun 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12461,Jun 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12462,Jun 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12463,Jun 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12464,Jun 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12465,Jun 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12466,Jun 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12467,Jul  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12468,Jul  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12469,Jul  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12470,Jul  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12471,Jul  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12472,Jul  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12473,Jul  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12474,Jul  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12475,Jul  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12476,Jul 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12477,Jul 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12478,Jul 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12479,Jul 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12480,Jul 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12481,Jul 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12482,Jul 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12483,Jul 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12484,Jul 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12485,Jul 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12486,Jul 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12487,Jul 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12488,Jul 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12489,Jul 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12490,Jul 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12491,Jul 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12492,Jul 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12493,Jul 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12494,Jul 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12495,Jul 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12496,Jul 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12497,Jul 31 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12498,Aug  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12499,Aug  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12500,Aug  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12501,Aug  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12502,Aug  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12503,Aug  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12504,Aug  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12505,Aug  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12506,Aug  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12507,Aug 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12508,Aug 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12509,Aug 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12510,Aug 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12511,Aug 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12512,Aug 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12513,Aug 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12514,Aug 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12515,Aug 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12516,Aug 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12517,Aug 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12518,Aug 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12519,Aug 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12520,Aug 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12521,Aug 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12522,Aug 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12523,Aug 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12524,Aug 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12525,Aug 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12526,Aug 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12527,Aug 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12528,Aug 31 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12529,Sep  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12530,Sep  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12531,Sep  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12532,Sep  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12533,Sep  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12534,Sep  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12535,Sep  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12536,Sep  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12537,Sep  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12538,Sep 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12539,Sep 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12540,Sep 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12541,Sep 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12542,Sep 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12543,Sep 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12544,Sep 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12545,Sep 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12546,Sep 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12547,Sep 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12548,Sep 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12549,Sep 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12550,Sep 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12551,Sep 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12552,Sep 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12553,Sep 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12554,Sep 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12555,Sep 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12556,Sep 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12557,Sep 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12558,Sep 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12559,Oct  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12560,Oct  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12561,Oct  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12562,Oct  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12563,Oct  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12564,Oct  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12565,Oct  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12566,Oct  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12567,Oct  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12568,Oct 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12569,Oct 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12570,Oct 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12571,Oct 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12572,Oct 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12573,Oct 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12574,Oct 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12575,Oct 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12576,Oct 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12577,Oct 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12578,Oct 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12579,Oct 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12580,Oct 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12581,Oct 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12582,Oct 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12583,Oct 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12584,Oct 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12585,Oct 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12586,Oct 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12587,Oct 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12588,Oct 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12589,Oct 31 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12590,Nov  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12591,Nov  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12592,Nov  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12593,Nov  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12594,Nov  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12595,Nov  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12596,Nov  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12597,Nov  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12598,Nov  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12599,Nov 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12600,Nov 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12601,Nov 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12602,Nov 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12603,Nov 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12604,Nov 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12605,Nov 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12606,Nov 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12607,Nov 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12608,Nov 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12609,Nov 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12610,Nov 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12611,Nov 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12612,Nov 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12613,Nov 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12614,Nov 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12615,Nov 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12616,Nov 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12617,Nov 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12618,Nov 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12619,Nov 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12620,Dec  1 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12621,Dec  2 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12622,Dec  3 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12623,Dec  4 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12624,Dec  5 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12625,Dec  6 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12626,Dec  7 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12627,Dec  8 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12628,Dec  9 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12629,Dec 10 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12630,Dec 11 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12631,Dec 12 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12632,Dec 13 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12633,Dec 14 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12634,Dec 15 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12635,Dec 16 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12636,Dec 17 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12637,Dec 18 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12638,Dec 19 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12639,Dec 20 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12640,Dec 21 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12641,Dec 22 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12642,Dec 23 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12643,Dec 24 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12644,Dec 25 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12645,Dec 26 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12646,Dec 27 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12647,Dec 28 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12648,Dec 29 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12649,Dec 30 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12650,Dec 31 2011 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12651,Jan  1 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12652,Jan  2 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12653,Jan  3 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12654,Jan  4 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12655,Jan  5 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12656,Jan  6 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12657,Jan  7 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12658,Jan  8 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12659,Jan  9 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12660,Jan 10 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12661,Jan 11 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12662,Jan 12 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12663,Jan 13 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12664,Jan 14 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12665,Jan 15 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12666,Jan 16 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12667,Jan 17 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12668,Jan 18 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12669,Jan 19 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12670,Jan 20 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12671,Jan 21 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12672,Jan 22 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12673,Jan 23 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12674,Jan 24 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12675,Jan 25 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12676,Jan 26 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12677,Jan 27 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12678,Jan 28 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12679,Jan 29 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12680,Jan 30 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12681,Jan 31 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12682,Feb  1 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12683,Feb  2 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
12684,Feb  3 2012 12:00AM,USD,USD,1.00,1.00,Jan  2 2014  5:39PM
