PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
3372,7458,Jul  3 2014 12:00AM,550,933,43.46,23902.73,550.00,82.00,468.00,Jun 26 2014 12:00AM
3372,7459,Jul  3 2014 12:00AM,550,934,37.62,20691.83,550.00,0.00,550.00,Jun 26 2014 12:00AM
3373,7460,Jul  3 2014 12:00AM,550,319,48.58,26720.93,550.00,0.00,550.00,Jun 26 2014 12:00AM
3374,7461,Jul  3 2014 12:00AM,550,928,32.25,17735.03,550.00,0.00,550.00,Jun 26 2014 12:00AM
3374,7462,Jul  3 2014 12:00AM,550,929,36.56,20108.55,550.00,0.00,550.00,Jun 26 2014 12:00AM
3375,7463,Jul  3 2014 12:00AM,550,319,46.42,25531.28,550.00,0.00,550.00,Jun 26 2014 12:00AM
3376,7464,Jul  3 2014 12:00AM,3,370,43.40,130.19,3.00,0.00,3.00,Jun 26 2014 12:00AM
3376,7465,Jul  3 2014 12:00AM,3,371,39.12,117.37,3.00,0.00,3.00,Jun 26 2014 12:00AM
3376,7466,Jul  3 2014 12:00AM,3,372,37.02,111.07,3.00,0.00,3.00,Jun 26 2014 12:00AM
3376,7467,Jul  3 2014 12:00AM,3,373,41.30,123.89,3.00,0.00,3.00,Jun 26 2014 12:00AM
3377,7468,Jul  4 2014 12:00AM,3,2,41.92,125.75,3.00,0.00,3.00,Jun 27 2014 12:00AM
3378,7469,Jul  4 2014 12:00AM,3,1,50.26,150.79,3.00,0.00,3.00,Jun 27 2014 12:00AM
3379,7470,Jul  4 2014 12:00AM,3,373,41.45,124.36,3.00,0.00,3.00,Jun 27 2014 12:00AM
3379,7471,Jul  4 2014 12:00AM,3,374,37.18,111.54,3.00,0.00,3.00,Jun 27 2014 12:00AM
3380,7472,Jul  4 2014 12:00AM,550,530,16.09,8847.30,550.00,0.00,550.00,Jun 27 2014 12:00AM
3381,7473,Jul  4 2014 12:00AM,3,4,57.03,171.08,3.00,0.00,3.00,Jun 27 2014 12:00AM
3382,7474,Jul  4 2014 12:00AM,550,512,37.09,20397.30,550.00,82.00,468.00,Jun 27 2014 12:00AM
3383,7475,Jul  4 2014 12:00AM,550,513,26.60,14628.08,550.00,0.00,550.00,Jun 27 2014 12:00AM
3384,7476,Jul  4 2014 12:00AM,550,317,27.06,14882.18,550.00,0.00,550.00,Jun 27 2014 12:00AM
3384,7477,Jul  4 2014 12:00AM,550,318,33.58,18468.45,550.00,0.00,550.00,Jun 27 2014 12:00AM
3385,7478,Jul  4 2014 12:00AM,3,418,36.97,110.91,3.00,0.00,3.00,Jun 27 2014 12:00AM
3385,7479,Jul  4 2014 12:00AM,3,419,34.87,104.61,3.00,0.00,3.00,Jun 27 2014 12:00AM
3385,7480,Jul  4 2014 12:00AM,3,420,39.14,117.43,3.00,0.00,3.00,Jun 27 2014 12:00AM
3385,7481,Jul  4 2014 12:00AM,3,421,47.58,142.73,3.00,0.00,3.00,Jun 27 2014 12:00AM
3386,7482,Jul  4 2014 12:00AM,3,433,43.40,130.19,3.00,0.00,3.00,Jun 27 2014 12:00AM
3386,7483,Jul  4 2014 12:00AM,3,434,39.12,117.37,3.00,0.00,3.00,Jun 27 2014 12:00AM
3386,7484,Jul  4 2014 12:00AM,3,435,37.02,111.07,3.00,0.00,3.00,Jun 27 2014 12:00AM
3386,7485,Jul  4 2014 12:00AM,3,436,41.30,123.89,3.00,0.00,3.00,Jun 27 2014 12:00AM
3387,7486,Jul  4 2014 12:00AM,3,320,47.47,142.41,3.00,0.00,3.00,Jun 27 2014 12:00AM
3387,7487,Jul  4 2014 12:00AM,3,321,42.80,128.39,3.00,0.00,3.00,Jun 27 2014 12:00AM
3387,7488,Jul  4 2014 12:00AM,60,322,25.42,1525.23,60.00,0.00,60.00,Jun 27 2014 12:00AM
3388,7489,Jul  4 2014 12:00AM,3,457,39.28,117.84,3.00,0.00,3.00,Jun 27 2014 12:00AM
3388,7490,Jul  4 2014 12:00AM,3,458,43.55,130.66,3.00,0.00,3.00,Jun 27 2014 12:00AM
3388,7491,Jul  4 2014 12:00AM,3,459,39.28,117.84,3.00,0.00,3.00,Jun 27 2014 12:00AM
3388,7492,Jul  4 2014 12:00AM,3,460,37.18,111.54,3.00,0.00,3.00,Jun 27 2014 12:00AM
3388,7493,Jul  4 2014 12:00AM,3,461,41.45,124.36,3.00,0.00,3.00,Jun 27 2014 12:00AM
3389,7494,Jul  4 2014 12:00AM,550,941,62.99,34644.23,550.00,0.00,550.00,Jun 27 2014 12:00AM
3390,7495,Jul  4 2014 12:00AM,3,320,45.37,136.11,3.00,0.00,3.00,Jun 27 2014 12:00AM
3390,7496,Jul  4 2014 12:00AM,3,321,40.49,121.46,3.00,0.00,3.00,Jun 27 2014 12:00AM
3390,7497,Jul  4 2014 12:00AM,60,322,26.37,1581.93,60.00,0.00,60.00,Jun 27 2014 12:00AM
3391,7498,Jul  4 2014 12:00AM,3,504,48.76,146.29,3.00,0.00,3.00,Jun 27 2014 12:00AM
3392,7499,Jul  4 2014 12:00AM,3,497,34.19,102.56,3.00,0.00,3.00,Jun 27 2014 12:00AM
3393,7500,Jul  5 2014 12:00AM,3,323,50.26,150.79,3.00,0.00,3.00,Jun 28 2014 12:00AM
3394,7501,Jul  5 2014 12:00AM,550,523,10.73,5902.05,550.00,0.00,550.00,Jun 28 2014 12:00AM
3394,7502,Jul  5 2014 12:00AM,550,524,14.12,7767.38,550.00,0.00,550.00,Jun 28 2014 12:00AM
3395,7503,Jul  5 2014 12:00AM,60,496,48.91,2934.54,60.00,0.00,60.00,Jun 28 2014 12:00AM
3396,7504,Jul  5 2014 12:00AM,550,914,21.09,11601.98,468.00,0.00,468.00,Jun 28 2014 12:00AM
3396,7505,Jul  5 2014 12:00AM,550,915,30.44,16741.73,550.00,0.00,550.00,Jun 28 2014 12:00AM
3396,7506,Jul  5 2014 12:00AM,550,916,40.94,22516.73,550.00,0.00,550.00,Jun 28 2014 12:00AM
3397,7507,Jul  5 2014 12:00AM,60,506,9.20,551.88,60.00,0.00,60.00,Jun 28 2014 12:00AM
3398,7508,Jul  5 2014 12:00AM,550,351,5.78,3176.25,550.00,0.00,550.00,Jun 28 2014 12:00AM
3398,7509,Jul  5 2014 12:00AM,550,352,1.16,635.25,550.00,0.00,550.00,Jun 28 2014 12:00AM
3398,7510,Jul  5 2014 12:00AM,550,679,5.78,3176.25,550.00,0.00,550.00,Jun 28 2014 12:00AM
3399,7511,Jul  5 2014 12:00AM,550,507,23.39,12866.70,550.00,0.00,550.00,Jun 28 2014 12:00AM
3399,7512,Jul  5 2014 12:00AM,550,508,27.65,15205.58,550.00,0.00,550.00,Jun 28 2014 12:00AM
3400,7513,Jul  5 2014 12:00AM,550,355,1.37,750.75,550.00,0.00,550.00,Jun 28 2014 12:00AM
3400,7514,Jul  5 2014 12:00AM,550,940,62.99,34644.23,550.00,55.00,495.00,Jun 28 2014 12:00AM
3400,7515,Jul  5 2014 12:00AM,550,535,3.49,1917.30,550.00,0.00,550.00,Jun 28 2014 12:00AM
3401,7516,Jul  5 2014 12:00AM,550,679,6.20,3407.25,550.00,0.00,550.00,Jun 28 2014 12:00AM
3402,7517,Jul  5 2014 12:00AM,550,507,22.17,12191.03,550.00,82.00,468.00,Jun 28 2014 12:00AM
3402,7518,Jul  5 2014 12:00AM,550,508,29.28,16106.48,550.00,0.00,550.00,Jun 28 2014 12:00AM
3403,7519,Jul  5 2014 12:00AM,3,491,19.98,59.94,3.00,0.00,3.00,Jun 28 2014 12:00AM
3404,7520,Jul  5 2014 12:00AM,3,341,41.17,123.51,3.00,3.00,0.00,Jun 28 2014 12:00AM
3404,7521,Jul  5 2014 12:00AM,3,342,39.07,117.21,3.00,3.00,0.00,Jun 28 2014 12:00AM
3405,7522,Jul  5 2014 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Jun 28 2014 12:00AM
3405,7523,Jul  5 2014 12:00AM,550,936,48.29,26559.23,523.00,0.00,523.00,Jun 28 2014 12:00AM
3406,7524,Jul  5 2014 12:00AM,3,381,47.49,142.47,3.00,0.00,3.00,Jun 28 2014 12:00AM
3406,7525,Jul  5 2014 12:00AM,3,382,43.27,129.81,3.00,0.00,3.00,Jun 28 2014 12:00AM
3406,7526,Jul  5 2014 12:00AM,3,383,47.54,142.63,3.00,0.00,3.00,Jun 28 2014 12:00AM
3406,7527,Jul  5 2014 12:00AM,3,384,43.27,129.81,3.00,0.00,3.00,Jun 28 2014 12:00AM
3407,7528,Jul  5 2014 12:00AM,550,486,8.76,4816.35,550.00,0.00,550.00,Jun 28 2014 12:00AM
3407,7529,Jul  5 2014 12:00AM,550,487,5.81,3193.58,550.00,0.00,550.00,Jun 28 2014 12:00AM
3407,7530,Jul  5 2014 12:00AM,550,488,8.86,4874.10,550.00,0.00,550.00,Jun 28 2014 12:00AM
3407,7531,Jul  5 2014 12:00AM,550,489,10.47,5757.68,550.00,0.00,550.00,Jun 28 2014 12:00AM
3408,7532,Jul  5 2014 12:00AM,3,402,47.47,142.41,3.00,0.00,3.00,Jun 28 2014 12:00AM
3409,7533,Jul  6 2014 12:00AM,550,510,23.08,12693.45,550.00,0.00,550.00,Jun 29 2014 12:00AM
3409,7534,Jul  6 2014 12:00AM,550,511,29.27,16100.70,550.00,0.00,550.00,Jun 29 2014 12:00AM
3409,7535,Jul  6 2014 12:00AM,550,512,34.98,19236.53,550.00,0.00,550.00,Jun 29 2014 12:00AM
3410,7536,Jul  6 2014 12:00AM,3,403,45.37,136.11,3.00,0.00,3.00,Jun 29 2014 12:00AM
3410,7537,Jul  6 2014 12:00AM,3,404,49.64,148.93,3.00,0.00,3.00,Jun 29 2014 12:00AM
3410,7538,Jul  6 2014 12:00AM,3,405,45.37,136.11,3.00,0.00,3.00,Jun 29 2014 12:00AM
3411,7539,Jul  6 2014 12:00AM,550,525,2.32,1276.28,550.00,0.00,550.00,Jun 29 2014 12:00AM
3412,7540,Jul  6 2014 12:00AM,550,526,3.64,2003.93,550.00,82.00,468.00,Jun 29 2014 12:00AM
3413,7541,Jul  7 2014 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Jun 30 2014 12:00AM
3414,7542,Jul  7 2014 12:00AM,60,356,3.60,216.09,60.00,0.00,60.00,Jun 30 2014 12:00AM
3414,7543,Jul  7 2014 12:00AM,60,357,3.98,238.77,60.00,0.00,60.00,Jun 30 2014 12:00AM
3415,7544,Jul  7 2014 12:00AM,550,935,31.49,17319.23,550.00,0.00,550.00,Jun 30 2014 12:00AM
3415,7545,Jul  7 2014 12:00AM,550,936,48.29,26559.23,523.00,0.00,523.00,Jun 30 2014 12:00AM
3416,7546,Jul  7 2014 12:00AM,550,524,12.97,7132.13,468.00,0.00,468.00,Jun 30 2014 12:00AM
3417,7547,Jul  7 2014 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Jun 30 2014 12:00AM
3417,7548,Jul  7 2014 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Jun 30 2014 12:00AM
3418,7549,Jul  7 2014 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Jun 30 2014 12:00AM
3419,7550,Jul  7 2014 12:00AM,550,937,62.99,34644.23,550.00,0.00,550.00,Jun 30 2014 12:00AM
3420,7551,Jul  7 2014 12:00AM,3,474,43.40,130.19,3.00,0.00,3.00,Jun 30 2014 12:00AM
3420,7552,Jul  7 2014 12:00AM,3,475,39.12,117.37,3.00,0.00,3.00,Jun 30 2014 12:00AM
3421,7553,Jul  7 2014 12:00AM,3,462,47.68,143.04,3.00,0.00,3.00,Jun 30 2014 12:00AM
3422,7554,Jul  7 2014 12:00AM,550,510,23.40,12872.48,550.00,82.00,468.00,Jun 30 2014 12:00AM
3422,7555,Jul  7 2014 12:00AM,550,511,27.87,15326.85,550.00,0.00,550.00,Jun 30 2014 12:00AM
3423,7556,Jul  7 2014 12:00AM,550,527,6.75,3713.33,550.00,0.00,550.00,Jun 30 2014 12:00AM
3424,7557,Jul  7 2014 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Jun 30 2014 12:00AM
3424,7558,Jul  7 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jun 30 2014 12:00AM
3425,7559,Jul  7 2014 12:00AM,60,496,49.65,2979.27,60.00,0.00,60.00,Jun 30 2014 12:00AM
3426,7560,Jul  7 2014 12:00AM,550,523,10.38,5711.48,468.00,0.00,468.00,Jun 30 2014 12:00AM
3427,7561,Jul  7 2014 12:00AM,3,427,47.75,143.26,3.00,0.00,3.00,Jun 30 2014 12:00AM
3427,7562,Jul  7 2014 12:00AM,3,428,43.48,130.44,3.00,0.00,3.00,Jun 30 2014 12:00AM
3427,7563,Jul  7 2014 12:00AM,3,429,41.38,124.14,3.00,0.00,3.00,Jun 30 2014 12:00AM
3427,7564,Jul  7 2014 12:00AM,3,430,45.65,136.96,3.00,0.00,3.00,Jun 30 2014 12:00AM
3427,7565,Jul  7 2014 12:00AM,3,431,41.38,124.14,3.00,0.00,3.00,Jun 30 2014 12:00AM
3427,7566,Jul  7 2014 12:00AM,3,432,39.28,117.84,3.00,0.00,3.00,Jun 30 2014 12:00AM
3428,7567,Jul  7 2014 12:00AM,3,490,12.72,38.15,3.00,0.00,3.00,Jun 30 2014 12:00AM
3428,7568,Jul  7 2014 12:00AM,3,491,19.94,59.82,3.00,0.00,3.00,Jun 30 2014 12:00AM
3429,7569,Jul  8 2014 12:00AM,3,528,38.16,114.47,3.00,0.00,3.00,Jul  1 2014 12:00AM
3430,7570,Jul  8 2014 12:00AM,3,505,44.22,132.65,3.00,0.00,3.00,Jul  1 2014 12:00AM
3431,7571,Jul  8 2014 12:00AM,550,938,31.49,17319.23,550.00,0.00,550.00,Jul  1 2014 12:00AM
3431,7572,Jul  8 2014 12:00AM,550,939,48.29,26559.23,550.00,0.00,550.00,Jul  1 2014 12:00AM
3432,7573,Jul  8 2014 12:00AM,60,358,6.98,418.95,60.00,9.00,51.00,Jul  1 2014 12:00AM
3433,7574,Jul  8 2014 12:00AM,3,377,43.27,129.81,3.00,0.00,3.00,Jul  1 2014 12:00AM
3433,7575,Jul  8 2014 12:00AM,3,378,41.17,123.51,3.00,0.00,3.00,Jul  1 2014 12:00AM
3433,7576,Jul  8 2014 12:00AM,3,379,45.44,136.33,3.00,0.00,3.00,Jul  1 2014 12:00AM
3434,7577,Jul  8 2014 12:00AM,60,356,3.38,202.86,60.00,0.00,60.00,Jul  1 2014 12:00AM
3434,7578,Jul  8 2014 12:00AM,60,357,4.32,258.93,60.00,0.00,60.00,Jul  1 2014 12:00AM
3435,7579,Jul  8 2014 12:00AM,3,385,43.22,129.65,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7580,Jul  8 2014 12:00AM,3,386,47.49,142.47,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7581,Jul  8 2014 12:00AM,3,387,43.27,129.81,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7582,Jul  8 2014 12:00AM,3,388,47.54,142.63,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7583,Jul  8 2014 12:00AM,3,389,43.27,129.81,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7584,Jul  8 2014 12:00AM,3,390,41.17,123.51,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7585,Jul  8 2014 12:00AM,3,391,45.44,136.33,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7586,Jul  8 2014 12:00AM,3,392,41.17,123.51,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7587,Jul  8 2014 12:00AM,3,393,39.07,117.21,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7588,Jul  8 2014 12:00AM,3,394,43.34,130.03,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7589,Jul  8 2014 12:00AM,3,395,39.07,117.21,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7590,Jul  8 2014 12:00AM,3,396,36.97,110.91,3.00,0.00,3.00,Jul  1 2014 12:00AM
3435,7591,Jul  8 2014 12:00AM,3,397,41.24,123.73,3.00,0.00,3.00,Jul  1 2014 12:00AM
3436,7592,Jul  8 2014 12:00AM,3,490,12.36,37.08,3.00,0.00,3.00,Jul  1 2014 12:00AM
3437,7593,Jul  8 2014 12:00AM,550,513,39.20,21558.08,550.00,0.00,550.00,Jul  1 2014 12:00AM
3438,7594,Jul  8 2014 12:00AM,3,403,45.44,136.33,3.00,0.00,3.00,Jul  1 2014 12:00AM
3438,7595,Jul  8 2014 12:00AM,3,404,41.17,123.51,3.00,0.00,3.00,Jul  1 2014 12:00AM
3438,7596,Jul  8 2014 12:00AM,3,405,39.07,117.21,3.00,0.00,3.00,Jul  1 2014 12:00AM
3438,7597,Jul  8 2014 12:00AM,3,406,43.34,130.03,3.00,0.00,3.00,Jul  1 2014 12:00AM
3438,7598,Jul  8 2014 12:00AM,3,407,39.07,117.21,3.00,0.00,3.00,Jul  1 2014 12:00AM
3439,7599,Jul  8 2014 12:00AM,550,934,38.15,20980.58,550.00,0.00,550.00,Jul  1 2014 12:00AM
3440,7600,Jul  8 2014 12:00AM,3,433,43.55,130.66,3.00,0.00,3.00,Jul  1 2014 12:00AM
3440,7601,Jul  8 2014 12:00AM,3,434,39.28,117.84,3.00,0.00,3.00,Jul  1 2014 12:00AM
3440,7602,Jul  8 2014 12:00AM,3,435,37.18,111.54,3.00,0.00,3.00,Jul  1 2014 12:00AM
3441,7603,Jul  8 2014 12:00AM,3,348,41.28,123.83,3.00,0.00,3.00,Jul  1 2014 12:00AM
3441,7604,Jul  8 2014 12:00AM,3,349,45.55,136.65,3.00,0.00,3.00,Jul  1 2014 12:00AM
3442,7605,Jul  8 2014 12:00AM,550,931,34.35,18890.03,550.00,82.00,468.00,Jul  1 2014 12:00AM
3442,7606,Jul  8 2014 12:00AM,550,932,39.24,21581.18,550.00,0.00,550.00,Jul  1 2014 12:00AM
3443,7607,Jul  8 2014 12:00AM,3,343,49.64,148.93,3.00,0.00,3.00,Jul  1 2014 12:00AM
3443,7608,Jul  8 2014 12:00AM,3,344,45.37,136.11,3.00,0.00,3.00,Jul  1 2014 12:00AM
3443,7609,Jul  8 2014 12:00AM,3,345,43.27,129.81,3.00,0.00,3.00,Jul  1 2014 12:00AM
3444,7610,Jul  8 2014 12:00AM,550,928,32.77,18023.78,550.00,0.00,550.00,Jul  1 2014 12:00AM
3444,7611,Jul  8 2014 12:00AM,550,929,37.09,20397.30,550.00,0.00,550.00,Jul  1 2014 12:00AM
3445,7612,Jul  9 2014 12:00AM,550,332,10.82,5948.25,550.00,0.00,550.00,Jul  2 2014 12:00AM
3446,7613,Jul  9 2014 12:00AM,550,948,82.83,45558.98,468.00,0.00,468.00,Jul  2 2014 12:00AM
3446,7614,Jul  9 2014 12:00AM,550,907,82.83,45558.98,550.00,0.00,550.00,Jul  2 2014 12:00AM
3447,7615,Jul  9 2014 12:00AM,1250,325,0.21,262.50,1250.00,0.00,1250.00,Jul  2 2014 12:00AM
3447,7616,Jul  9 2014 12:00AM,1250,326,0.21,262.50,1250.00,0.00,1250.00,Jul  2 2014 12:00AM
3448,7617,Jul  9 2014 12:00AM,3,320,49.64,148.93,3.00,0.00,3.00,Jul  2 2014 12:00AM
3448,7618,Jul  9 2014 12:00AM,3,321,44.32,132.96,3.00,0.00,3.00,Jul  2 2014 12:00AM
3448,7619,Jul  9 2014 12:00AM,60,322,28.70,1721.79,60.00,0.00,60.00,Jul  2 2014 12:00AM
3449,7620,Jul  9 2014 12:00AM,550,930,42.51,23382.98,550.00,0.00,550.00,Jul  2 2014 12:00AM
3449,7621,Jul  9 2014 12:00AM,550,921,5.59,3072.30,550.00,0.00,550.00,Jul  2 2014 12:00AM
3450,7622,Jul  9 2014 12:00AM,60,952,15.74,944.37,60.00,0.00,60.00,Jul  2 2014 12:00AM
3451,7623,Jul  9 2014 12:00AM,550,922,6.53,3592.05,550.00,0.00,550.00,Jul  2 2014 12:00AM
3451,7624,Jul  9 2014 12:00AM,550,923,6.18,3401.48,550.00,0.00,550.00,Jul  2 2014 12:00AM
3452,7625,Jul  9 2014 12:00AM,550,317,29.58,16268.18,550.00,82.00,468.00,Jul  2 2014 12:00AM
3452,7626,Jul  9 2014 12:00AM,550,318,36.10,19854.45,550.00,0.00,550.00,Jul  2 2014 12:00AM
3453,7627,Jul  9 2014 12:00AM,550,928,32.25,17735.03,550.00,0.00,550.00,Jul  2 2014 12:00AM
3453,7628,Jul  9 2014 12:00AM,550,929,36.56,20108.55,550.00,0.00,550.00,Jul  2 2014 12:00AM
3454,7629,Jul  9 2014 12:00AM,550,319,46.42,25531.28,550.00,0.00,550.00,Jul  2 2014 12:00AM
3455,7630,Jul  9 2014 12:00AM,3,374,37.02,111.07,3.00,0.00,3.00,Jul  2 2014 12:00AM
3456,7631,Jul  9 2014 12:00AM,3,2,41.92,125.75,3.00,0.00,3.00,Jul  2 2014 12:00AM
3457,7632,Jul  9 2014 12:00AM,3,1,50.26,150.79,3.00,0.00,3.00,Jul  2 2014 12:00AM
3458,7633,Jul  9 2014 12:00AM,3,359,47.68,143.04,3.00,0.00,3.00,Jul  2 2014 12:00AM
3458,7634,Jul  9 2014 12:00AM,3,360,45.58,136.74,3.00,0.00,3.00,Jul  2 2014 12:00AM
3458,7635,Jul  9 2014 12:00AM,3,361,49.85,149.56,3.00,0.00,3.00,Jul  2 2014 12:00AM
3458,7636,Jul  9 2014 12:00AM,3,362,45.58,136.74,3.00,0.00,3.00,Jul  2 2014 12:00AM
3458,7637,Jul  9 2014 12:00AM,3,363,43.48,130.44,3.00,0.00,3.00,Jul  2 2014 12:00AM
3459,7638,Jul  9 2014 12:00AM,550,530,16.09,8847.30,550.00,0.00,550.00,Jul  2 2014 12:00AM
3460,7639,Jul  9 2014 12:00AM,3,4,57.03,171.08,3.00,0.00,3.00,Jul  2 2014 12:00AM
3461,7640,Jul 10 2014 12:00AM,550,512,37.09,20397.30,550.00,0.00,550.00,Jul  3 2014 12:00AM
3462,7641,Jul 10 2014 12:00AM,550,513,26.60,14628.08,550.00,82.00,468.00,Jul  3 2014 12:00AM
3463,7642,Jul 10 2014 12:00AM,550,319,46.06,25334.93,550.00,0.00,550.00,Jul  3 2014 12:00AM
3464,7643,Jul 10 2014 12:00AM,3,403,47.47,142.41,3.00,0.00,3.00,Jul  3 2014 12:00AM
3464,7644,Jul 10 2014 12:00AM,3,404,45.37,136.11,3.00,0.00,3.00,Jul  3 2014 12:00AM
3465,7645,Jul 10 2014 12:00AM,3,437,37.02,111.07,3.00,0.00,3.00,Jul  3 2014 12:00AM
3466,7646,Jul 10 2014 12:00AM,3,320,47.47,142.41,3.00,0.00,3.00,Jul  3 2014 12:00AM
3466,7647,Jul 10 2014 12:00AM,3,321,42.80,128.39,3.00,0.00,3.00,Jul  3 2014 12:00AM
3466,7648,Jul 10 2014 12:00AM,60,322,25.42,1525.23,60.00,0.00,60.00,Jul  3 2014 12:00AM
3467,7649,Jul 10 2014 12:00AM,3,438,41.22,123.67,3.00,0.00,3.00,Jul  3 2014 12:00AM
3467,7650,Jul 10 2014 12:00AM,3,439,45.50,136.49,3.00,0.00,3.00,Jul  3 2014 12:00AM
3467,7651,Jul 10 2014 12:00AM,3,440,41.22,123.67,3.00,0.00,3.00,Jul  3 2014 12:00AM
3467,7652,Jul 10 2014 12:00AM,3,441,39.12,117.37,3.00,0.00,3.00,Jul  3 2014 12:00AM
3467,7653,Jul 10 2014 12:00AM,3,442,43.40,130.19,3.00,0.00,3.00,Jul  3 2014 12:00AM
3467,7654,Jul 10 2014 12:00AM,3,443,39.12,117.37,3.00,0.00,3.00,Jul  3 2014 12:00AM
3468,7655,Jul 10 2014 12:00AM,550,941,62.99,34644.23,550.00,0.00,550.00,Jul  3 2014 12:00AM
3469,7656,Jul 10 2014 12:00AM,3,320,45.37,136.11,3.00,0.00,3.00,Jul  3 2014 12:00AM
3469,7657,Jul 10 2014 12:00AM,3,321,40.49,121.46,3.00,0.00,3.00,Jul  3 2014 12:00AM
3469,7658,Jul 10 2014 12:00AM,60,322,26.37,1581.93,60.00,0.00,60.00,Jul  3 2014 12:00AM
3470,7659,Jul 10 2014 12:00AM,3,504,48.76,146.29,3.00,0.00,3.00,Jul  3 2014 12:00AM
3471,7660,Jul 10 2014 12:00AM,3,497,34.19,102.56,3.00,0.00,3.00,Jul  3 2014 12:00AM
3472,7661,Jul 10 2014 12:00AM,3,323,50.26,150.79,3.00,0.00,3.00,Jul  3 2014 12:00AM
3473,7662,Jul 10 2014 12:00AM,550,523,10.73,5902.05,550.00,0.00,550.00,Jul  3 2014 12:00AM
3473,7663,Jul 10 2014 12:00AM,550,524,14.12,7767.38,550.00,0.00,550.00,Jul  3 2014 12:00AM
3474,7664,Jul 10 2014 12:00AM,60,492,50.26,3015.81,60.00,0.00,60.00,Jul  3 2014 12:00AM
3474,7665,Jul 10 2014 12:00AM,60,493,57.15,3429.09,60.00,0.00,60.00,Jul  3 2014 12:00AM
3475,7666,Jul 10 2014 12:00AM,550,908,21.09,11601.98,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7667,Jul 10 2014 12:00AM,550,909,30.44,16741.73,523.00,0.00,523.00,Jul  3 2014 12:00AM
3475,7668,Jul 10 2014 12:00AM,550,910,40.94,22516.73,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7669,Jul 10 2014 12:00AM,550,911,21.09,11601.98,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7670,Jul 10 2014 12:00AM,550,912,30.44,16741.73,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7671,Jul 10 2014 12:00AM,550,913,40.94,22516.73,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7672,Jul 10 2014 12:00AM,550,914,21.09,11601.98,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7673,Jul 10 2014 12:00AM,550,915,30.44,16741.73,550.00,0.00,550.00,Jul  3 2014 12:00AM
3475,7674,Jul 10 2014 12:00AM,550,916,40.94,22516.73,550.00,0.00,550.00,Jul  3 2014 12:00AM
3476,7675,Jul 10 2014 12:00AM,60,506,9.20,551.88,51.00,0.00,51.00,Jul  3 2014 12:00AM
3477,7676,Jul 11 2014 12:00AM,550,351,5.78,3176.25,550.00,0.00,550.00,Jul  4 2014 12:00AM
3477,7677,Jul 11 2014 12:00AM,550,352,1.16,635.25,550.00,0.00,550.00,Jul  4 2014 12:00AM
3477,7678,Jul 11 2014 12:00AM,550,679,5.78,3176.25,550.00,0.00,550.00,Jul  4 2014 12:00AM
3478,7679,Jul 11 2014 12:00AM,550,507,23.39,12866.70,550.00,0.00,550.00,Jul  4 2014 12:00AM
3478,7680,Jul 11 2014 12:00AM,550,508,27.65,15205.58,550.00,0.00,550.00,Jul  4 2014 12:00AM
3479,7681,Jul 11 2014 12:00AM,550,355,1.37,750.75,550.00,0.00,550.00,Jul  4 2014 12:00AM
3479,7682,Jul 11 2014 12:00AM,550,940,62.99,34644.23,550.00,0.00,550.00,Jul  4 2014 12:00AM
3479,7683,Jul 11 2014 12:00AM,550,535,3.49,1917.30,550.00,0.00,550.00,Jul  4 2014 12:00AM
3480,7684,Jul 11 2014 12:00AM,550,351,6.20,3407.25,550.00,0.00,550.00,Jul  4 2014 12:00AM
3480,7685,Jul 11 2014 12:00AM,550,352,1.47,808.50,550.00,55.00,495.00,Jul  4 2014 12:00AM
3480,7686,Jul 11 2014 12:00AM,550,679,6.20,3407.25,550.00,0.00,550.00,Jul  4 2014 12:00AM
3481,7687,Jul 11 2014 12:00AM,550,507,22.17,12191.03,550.00,0.00,550.00,Jul  4 2014 12:00AM
